year_month,month_of_release,passenger_type,direction,sex,age,estimate,standard_error,status
2013-10,2020-09,Long-term migrant,Net,TOTAL,50-54 years,79,0,Final
2013-10,2020-09,Long-term migrant,Net,TOTAL,55-59 years,141,0,Final
2013-10,2020-09,Long-term migrant,Net,TOTAL,60-64 years,140,0,Final
2013-10,2020-09,Long-term migrant,Net,TOTAL,65-69 years,102,0,Final
2013-10,2020-09,Long-term migrant,Net,TOTAL,70-74 years,21,0,Final
2013-10,2020-09,Long-term migrant,Net,TOTAL,75-79 years,-2,0,Final
2013-10,2020-09,Long-term migrant,Net,TOTAL,80-84 years,16,0,Final
2013-10,2020-09,Long-term migrant,Net,TOTAL,85-89 years,-3,0,Final
2013-10,2020-09,Long-term migrant,Arrivals,TOTAL,90+ years,5,0,Final
2013-10,2020-09,Long-term migrant,Departures,TOTAL,90+ years,4,0,Final
2013-10,2020-09,Long-term migrant,Net,TOTAL,90+ years,1,0,Final
2013-10,2020-09,Long-term migrant,Arrivals,Female,TOTAL,4628,0,Final
2013-10,2020-09,Long-term migrant,Arrivals,Male,TOTAL,5071,0,Final
2013-10,2020-09,Long-term migrant,Departures,Female,TOTAL,2913,0,Final
2013-10,2020-09,Long-term migrant,Departures,Male,TOTAL,3263,0,Final
2013-10,2020-09,Long-term migrant,Net,Female,TOTAL,1715,0,Final
2013-10,2020-09,Long-term migrant,Net,Male,TOTAL,1808,0,Final
2013-10,2020-09,Long-term migrant,Arrivals,TOTAL,TOTAL,9699,0,Final
2013-10,2020-09,Long-term migrant,Departures,TOTAL,TOTAL,6176,0,Final
2013-10,2020-09,Long-term migrant,Net,TOTAL,TOTAL,3523,0,Final
2013-11,2020-09,Long-term migrant,Arrivals,Female,0-4 years,345,0,Final
2013-11,2020-09,Long-term migrant,Arrivals,Male,0-4 years,386,0,Final
2013-11,2020-09,Long-term migrant,Arrivals,Female,10-14 years,139,0,Final
2013-11,2020-09,Long-term migrant,Arrivals,Male,10-14 years,157,0,Final
2013-11,2020-09,Long-term migrant,Arrivals,Female,15-19 years,259,0,Final
2013-11,2020-09,Long-term migrant,Arrivals,Male,15-19 years,444,0,Final
2013-11,2020-09,Long-term migrant,Arrivals,Female,20-24 years,724,0,Final
2013-11,2020-09,Long-term migrant,Arrivals,Male,20-24 years,802,0,Final
2013-11,2020-09,Long-term migrant,Arrivals,Female,25-29 years,1095,0,Final
2013-11,2020-09,Long-term migrant,Arrivals,Male,25-29 years,947,0,Final
2013-11,2020-09,Long-term migrant,Arrivals,Female,30-34 years,594,0,Final
2013-11,2020-09,Long-term migrant,Arrivals,Male,30-34 years,620,0,Final
2013-11,2020-09,Long-term migrant,Arrivals,Female,35-39 years,354,0,Final
2013-11,2020-09,Long-term migrant,Arrivals,Male,35-39 years,388,0,Final
2013-11,2020-09,Long-term migrant,Arrivals,Female,40-44 years,219,0,Final
2013-11,2020-09,Long-term migrant,Arrivals,Male,40-44 years,306,0,Final
2013-11,2020-09,Long-term migrant,Arrivals,Female,45-49 years,180,0,Final
2013-11,2020-09,Long-term migrant,Arrivals,Male,45-49 years,192,0,Final
2013-11,2020-09,Long-term migrant,Arrivals,Female,5-9 years,216,0,Final
2013-11,2020-09,Long-term migrant,Arrivals,Male,5-9 years,211,0,Final
2013-11,2020-09,Long-term migrant,Arrivals,Female,50-54 years,153,0,Final
2013-11,2020-09,Long-term migrant,Arrivals,Male,50-54 years,194,0,Final
2013-11,2020-09,Long-term migrant,Arrivals,Female,55-59 years,182,0,Final
2013-11,2020-09,Long-term migrant,Arrivals,Male,55-59 years,159,0,Final
2013-11,2020-09,Long-term migrant,Arrivals,Female,60-64 years,157,0,Final
2013-11,2020-09,Long-term migrant,Arrivals,Male,60-64 years,158,0,Final
2013-11,2020-09,Long-term migrant,Arrivals,Female,65-69 years,109,0,Final
2013-11,2020-09,Long-term migrant,Arrivals,Male,65-69 years,122,0,Final
2013-11,2020-09,Long-term migrant,Arrivals,Female,70-74 years,62,0,Final
2013-11,2020-09,Long-term migrant,Arrivals,Male,70-74 years,62,0,Final
2013-11,2020-09,Long-term migrant,Arrivals,Female,75-79 years,38,0,Final
2013-11,2020-09,Long-term migrant,Arrivals,Male,75-79 years,30,0,Final
2013-11,2020-09,Long-term migrant,Arrivals,Female,80-84 years,15,0,Final
2013-11,2020-09,Long-term migrant,Arrivals,Male,80-84 years,13,0,Final
2013-11,2020-09,Long-term migrant,Arrivals,Female,85-89 years,8,0,Final
2013-11,2020-09,Long-term migrant,Arrivals,Male,85-89 years,8,0,Final
2013-11,2020-09,Long-term migrant,Arrivals,Female,90+ years,2,0,Final
2013-11,2020-09,Long-term migrant,Departures,Female,0-4 years,252,0,Final
2013-11,2020-09,Long-term migrant,Departures,Male,0-4 years,226,0,Final
2013-11,2020-09,Long-term migrant,Departures,Female,10-14 years,139,0,Final
2013-11,2020-09,Long-term migrant,Departures,Male,10-14 years,125,0,Final
2013-11,2020-09,Long-term migrant,Departures,Female,15-19 years,336,0,Final
2013-11,2020-09,Long-term migrant,Departures,Male,15-19 years,429,0,Final
2013-11,2020-09,Long-term migrant,Departures,Female,20-24 years,806,0,Final
2013-11,2020-09,Long-term migrant,Departures,Male,20-24 years,770,0,Final
2013-11,2020-09,Long-term migrant,Departures,Female,25-29 years,516,0,Final
2013-11,2020-09,Long-term migrant,Departures,Male,25-29 years,605,0,Final
2013-11,2020-09,Long-term migrant,Departures,Female,30-34 years,325,0,Final
2013-11,2020-09,Long-term migrant,Departures,Male,30-34 years,360,0,Final
2013-11,2020-09,Long-term migrant,Departures,Female,35-39 years,212,0,Final
2013-11,2020-09,Long-term migrant,Departures,Male,35-39 years,245,0,Final
2013-11,2020-09,Long-term migrant,Departures,Female,40-44 years,165,0,Final
2013-11,2020-09,Long-term migrant,Departures,Male,40-44 years,191,0,Final
2013-11,2020-09,Long-term migrant,Departures,Female,45-49 years,148,0,Final
2013-11,2020-09,Long-term migrant,Departures,Male,45-49 years,150,0,Final
2013-11,2020-09,Long-term migrant,Departures,Female,5-9 years,162,0,Final
2013-11,2020-09,Long-term migrant,Departures,Male,5-9 years,144,0,Final
2013-11,2020-09,Long-term migrant,Departures,Female,50-54 years,137,0,Final
2013-11,2020-09,Long-term migrant,Departures,Male,50-54 years,150,0,Final
2013-11,2020-09,Long-term migrant,Departures,Female,55-59 years,117,0,Final
2013-11,2020-09,Long-term migrant,Departures,Male,55-59 years,94,0,Final
2013-11,2020-09,Long-term migrant,Departures,Female,60-64 years,81,0,Final
2013-11,2020-09,Long-term migrant,Departures,Male,60-64 years,77,0,Final
2013-11,2020-09,Long-term migrant,Departures,Female,65-69 years,51,0,Final
2013-11,2020-09,Long-term migrant,Departures,Male,65-69 years,59,0,Final
2013-11,2020-09,Long-term migrant,Departures,Female,70-74 years,34,0,Final
2013-11,2020-09,Long-term migrant,Departures,Male,70-74 years,29,0,Final
2013-11,2020-09,Long-term migrant,Departures,Female,75-79 years,23,0,Final
2013-11,2020-09,Long-term migrant,Departures,Male,75-79 years,19,0,Final
2013-11,2020-09,Long-term migrant,Departures,Female,80-84 years,13,0,Final
2013-11,2020-09,Long-term migrant,Departures,Male,80-84 years,12,0,Final
2013-11,2020-09,Long-term migrant,Departures,Female,85-89 years,2,0,Final
2013-11,2020-09,Long-term migrant,Departures,Male,85-89 years,4,0,Final
2013-11,2020-09,Long-term migrant,Departures,Female,90+ years,3,0,Final
2013-11,2020-09,Long-term migrant,Departures,Male,90+ years,2,0,Final
2013-11,2020-09,Long-term migrant,Net,Female,0-4 years,93,0,Final
2013-11,2020-09,Long-term migrant,Net,Male,0-4 years,160,0,Final
2013-11,2020-09,Long-term migrant,Net,Male,10-14 years,32,0,Final
2013-11,2020-09,Long-term migrant,Net,Female,15-19 years,-77,0,Final
2013-11,2020-09,Long-term migrant,Net,Male,15-19 years,15,0,Final
2013-11,2020-09,Long-term migrant,Net,Female,20-24 years,-82,0,Final
2013-11,2020-09,Long-term migrant,Net,Male,20-24 years,32,0,Final
2013-11,2020-09,Long-term migrant,Net,Female,25-29 years,579,0,Final
2013-11,2020-09,Long-term migrant,Net,Male,25-29 years,342,0,Final
2013-11,2020-09,Long-term migrant,Net,Female,30-34 years,269,0,Final
2013-11,2020-09,Long-term migrant,Net,Male,30-34 years,260,0,Final
2013-11,2020-09,Long-term migrant,Net,Female,35-39 years,142,0,Final
2013-11,2020-09,Long-term migrant,Net,Male,35-39 years,143,0,Final
2013-11,2020-09,Long-term migrant,Net,Female,40-44 years,54,0,Final
2013-11,2020-09,Long-term migrant,Net,Male,40-44 years,115,0,Final
2013-11,2020-09,Long-term migrant,Net,Female,45-49 years,32,0,Final
2013-11,2020-09,Long-term migrant,Net,Male,45-49 years,42,0,Final
2013-11,2020-09,Long-term migrant,Net,Female,5-9 years,54,0,Final
2013-11,2020-09,Long-term migrant,Net,Male,5-9 years,67,0,Final
2013-11,2020-09,Long-term migrant,Net,Female,50-54 years,16,0,Final
2013-11,2020-09,Long-term migrant,Net,Male,50-54 years,44,0,Final
2013-11,2020-09,Long-term migrant,Net,Female,55-59 years,65,0,Final
2013-11,2020-09,Long-term migrant,Net,Male,55-59 years,65,0,Final
2013-11,2020-09,Long-term migrant,Net,Female,60-64 years,76,0,Final
2013-11,2020-09,Long-term migrant,Net,Male,60-64 years,81,0,Final
2013-11,2020-09,Long-term migrant,Net,Female,65-69 years,58,0,Final
2013-11,2020-09,Long-term migrant,Net,Male,65-69 years,63,0,Final
2013-11,2020-09,Long-term migrant,Net,Female,70-74 years,28,0,Final
2013-11,2020-09,Long-term migrant,Net,Male,70-74 years,33,0,Final
2013-11,2020-09,Long-term migrant,Net,Female,75-79 years,15,0,Final
2013-11,2020-09,Long-term migrant,Net,Male,75-79 years,11,0,Final
2013-11,2020-09,Long-term migrant,Net,Female,80-84 years,2,0,Final
2013-11,2020-09,Long-term migrant,Net,Male,80-84 years,1,0,Final
2013-11,2020-09,Long-term migrant,Net,Female,85-89 years,6,0,Final
2013-11,2020-09,Long-term migrant,Net,Male,85-89 years,4,0,Final
2013-11,2020-09,Long-term migrant,Net,Female,90+ years,-1,0,Final
2013-11,2020-09,Long-term migrant,Net,Male,90+ years,-2,0,Final
2013-11,2020-09,Long-term migrant,Arrivals,TOTAL,0-4 years,731,0,Final
2013-11,2020-09,Long-term migrant,Arrivals,TOTAL,10-14 years,296,0,Final
2013-11,2020-09,Long-term migrant,Arrivals,TOTAL,15-19 years,703,0,Final
2013-11,2020-09,Long-term migrant,Arrivals,TOTAL,20-24 years,1526,0,Final
2013-11,2020-09,Long-term migrant,Arrivals,TOTAL,25-29 years,2042,0,Final
2013-11,2020-09,Long-term migrant,Arrivals,TOTAL,30-34 years,1214,0,Final
2013-11,2020-09,Long-term migrant,Arrivals,TOTAL,35-39 years,742,0,Final
2013-11,2020-09,Long-term migrant,Arrivals,TOTAL,40-44 years,525,0,Final
2013-11,2020-09,Long-term migrant,Arrivals,TOTAL,45-49 years,372,0,Final
2013-11,2020-09,Long-term migrant,Arrivals,TOTAL,5-9 years,427,0,Final
2013-11,2020-09,Long-term migrant,Arrivals,TOTAL,50-54 years,347,0,Final
2013-11,2020-09,Long-term migrant,Arrivals,TOTAL,55-59 years,341,0,Final
2013-11,2020-09,Long-term migrant,Arrivals,TOTAL,60-64 years,315,0,Final
2013-11,2020-09,Long-term migrant,Arrivals,TOTAL,65-69 years,231,0,Final
2013-11,2020-09,Long-term migrant,Arrivals,TOTAL,70-74 years,124,0,Final
2013-11,2020-09,Long-term migrant,Arrivals,TOTAL,75-79 years,68,0,Final
2013-11,2020-09,Long-term migrant,Arrivals,TOTAL,80-84 years,28,0,Final
2013-11,2020-09,Long-term migrant,Arrivals,TOTAL,85-89 years,16,0,Final
2013-11,2020-09,Long-term migrant,Departures,TOTAL,0-4 years,478,0,Final
2013-11,2020-09,Long-term migrant,Departures,TOTAL,10-14 years,264,0,Final
2013-11,2020-09,Long-term migrant,Departures,TOTAL,15-19 years,765,0,Final
2013-11,2020-09,Long-term migrant,Departures,TOTAL,20-24 years,1576,0,Final
2013-11,2020-09,Long-term migrant,Departures,TOTAL,25-29 years,1121,0,Final
2013-11,2020-09,Long-term migrant,Departures,TOTAL,30-34 years,685,0,Final
2013-11,2020-09,Long-term migrant,Departures,TOTAL,35-39 years,457,0,Final
2013-11,2020-09,Long-term migrant,Departures,TOTAL,40-44 years,356,0,Final
2013-11,2020-09,Long-term migrant,Departures,TOTAL,45-49 years,298,0,Final
2013-11,2020-09,Long-term migrant,Departures,TOTAL,5-9 years,306,0,Final
2013-11,2020-09,Long-term migrant,Departures,TOTAL,50-54 years,287,0,Final
2013-11,2020-09,Long-term migrant,Departures,TOTAL,55-59 years,211,0,Final
2013-11,2020-09,Long-term migrant,Departures,TOTAL,60-64 years,158,0,Final
2013-11,2020-09,Long-term migrant,Departures,TOTAL,65-69 years,110,0,Final
2013-11,2020-09,Long-term migrant,Departures,TOTAL,70-74 years,63,0,Final
2013-11,2020-09,Long-term migrant,Departures,TOTAL,75-79 years,42,0,Final
2013-11,2020-09,Long-term migrant,Departures,TOTAL,80-84 years,25,0,Final
2013-11,2020-09,Long-term migrant,Departures,TOTAL,85-89 years,6,0,Final
2013-11,2020-09,Long-term migrant,Net,TOTAL,0-4 years,253,0,Final
2013-11,2020-09,Long-term migrant,Net,TOTAL,10-14 years,32,0,Final
2013-11,2020-09,Long-term migrant,Net,TOTAL,15-19 years,-62,0,Final
2013-11,2020-09,Long-term migrant,Net,TOTAL,20-24 years,-50,0,Final
2013-11,2020-09,Long-term migrant,Net,TOTAL,25-29 years,921,0,Final
2013-11,2020-09,Long-term migrant,Net,TOTAL,30-34 years,529,0,Final
2013-11,2020-09,Long-term migrant,Net,TOTAL,35-39 years,285,0,Final
2013-11,2020-09,Long-term migrant,Net,TOTAL,40-44 years,169,0,Final
2013-11,2020-09,Long-term migrant,Net,TOTAL,45-49 years,74,0,Final
2013-11,2020-09,Long-term migrant,Net,TOTAL,5-9 years,121,0,Final
2013-11,2020-09,Long-term migrant,Net,TOTAL,50-54 years,60,0,Final
2013-11,2020-09,Long-term migrant,Net,TOTAL,55-59 years,130,0,Final
2013-11,2020-09,Long-term migrant,Net,TOTAL,60-64 years,157,0,Final
2013-11,2020-09,Long-term migrant,Net,TOTAL,65-69 years,121,0,Final
2013-11,2020-09,Long-term migrant,Net,TOTAL,70-74 years,61,0,Final
2013-11,2020-09,Long-term migrant,Net,TOTAL,75-79 years,26,0,Final
2013-11,2020-09,Long-term migrant,Net,TOTAL,80-84 years,3,0,Final
2013-11,2020-09,Long-term migrant,Net,TOTAL,85-89 years,10,0,Final
2013-11,2020-09,Long-term migrant,Arrivals,TOTAL,90+ years,2,0,Final
2013-11,2020-09,Long-term migrant,Departures,TOTAL,90+ years,5,0,Final
2013-11,2020-09,Long-term migrant,Net,TOTAL,90+ years,-3,0,Final
2013-11,2020-09,Long-term migrant,Arrivals,Female,TOTAL,4851,0,Final
2013-11,2020-09,Long-term migrant,Arrivals,Male,TOTAL,5199,0,Final
2013-11,2020-09,Long-term migrant,Departures,Female,TOTAL,3522,0,Final
2013-11,2020-09,Long-term migrant,Departures,Male,TOTAL,3691,0,Final
2013-11,2020-09,Long-term migrant,Net,Female,TOTAL,1329,0,Final
2013-11,2020-09,Long-term migrant,Net,Male,TOTAL,1508,0,Final
2013-11,2020-09,Long-term migrant,Arrivals,TOTAL,TOTAL,10050,0,Final
2013-11,2020-09,Long-term migrant,Departures,TOTAL,TOTAL,7213,0,Final
2013-11,2020-09,Long-term migrant,Net,TOTAL,TOTAL,2837,0,Final
2013-12,2020-09,Long-term migrant,Arrivals,Female,0-4 years,458,0,Final
2013-12,2020-09,Long-term migrant,Arrivals,Male,0-4 years,453,0,Final
2013-12,2020-09,Long-term migrant,Arrivals,Female,10-14 years,311,0,Final
2013-12,2020-09,Long-term migrant,Arrivals,Male,10-14 years,375,0,Final
2013-12,2020-09,Long-term migrant,Arrivals,Female,15-19 years,381,0,Final
2013-12,2020-09,Long-term migrant,Arrivals,Male,15-19 years,479,0,Final
2013-12,2020-09,Long-term migrant,Arrivals,Female,20-24 years,766,0,Final
2013-12,2020-09,Long-term migrant,Arrivals,Male,20-24 years,732,0,Final
2013-12,2020-09,Long-term migrant,Arrivals,Female,25-29 years,1099,0,Final
2013-12,2020-09,Long-term migrant,Arrivals,Male,25-29 years,1009,0,Final
2013-12,2020-09,Long-term migrant,Arrivals,Female,30-34 years,722,0,Final
2013-12,2020-09,Long-term migrant,Arrivals,Male,30-34 years,700,0,Final
2013-12,2020-09,Long-term migrant,Arrivals,Female,35-39 years,425,0,Final
2013-12,2020-09,Long-term migrant,Arrivals,Male,35-39 years,414,0,Final
2013-12,2020-09,Long-term migrant,Arrivals,Female,40-44 years,349,0,Final
2013-12,2020-09,Long-term migrant,Arrivals,Male,40-44 years,385,0,Final
2013-12,2020-09,Long-term migrant,Arrivals,Female,45-49 years,218,0,Final
2013-12,2020-09,Long-term migrant,Arrivals,Male,45-49 years,271,0,Final
2013-12,2020-09,Long-term migrant,Arrivals,Female,5-9 years,371,0,Final
2013-12,2020-09,Long-term migrant,Arrivals,Male,5-9 years,413,0,Final
2013-12,2020-09,Long-term migrant,Arrivals,Female,50-54 years,223,0,Final
2013-12,2020-09,Long-term migrant,Arrivals,Male,50-54 years,193,0,Final
2013-12,2020-09,Long-term migrant,Arrivals,Female,55-59 years,235,0,Final
2013-12,2020-09,Long-term migrant,Arrivals,Male,55-59 years,206,0,Final
2013-12,2020-09,Long-term migrant,Arrivals,Female,60-64 years,166,0,Final
2013-12,2020-09,Long-term migrant,Arrivals,Male,60-64 years,200,0,Final
2013-12,2020-09,Long-term migrant,Arrivals,Female,65-69 years,105,0,Final
2013-12,2020-09,Long-term migrant,Arrivals,Male,65-69 years,106,0,Final
2013-12,2020-09,Long-term migrant,Arrivals,Female,70-74 years,46,0,Final
2013-12,2020-09,Long-term migrant,Arrivals,Male,70-74 years,56,0,Final
2013-12,2020-09,Long-term migrant,Arrivals,Female,75-79 years,50,0,Final
2013-12,2020-09,Long-term migrant,Arrivals,Male,75-79 years,30,0,Final
2013-12,2020-09,Long-term migrant,Arrivals,Female,80-84 years,17,0,Final
2013-12,2020-09,Long-term migrant,Arrivals,Male,80-84 years,16,0,Final
2013-12,2020-09,Long-term migrant,Arrivals,Female,85-89 years,9,0,Final
2013-12,2020-09,Long-term migrant,Arrivals,Male,85-89 years,7,0,Final
2013-12,2020-09,Long-term migrant,Arrivals,Female,90+ years,2,0,Final
2013-12,2020-09,Long-term migrant,Arrivals,Male,90+ years,2,0,Final
2013-12,2020-09,Long-term migrant,Departures,Female,0-4 years,335,0,Final
2013-12,2020-09,Long-term migrant,Departures,Male,0-4 years,357,0,Final
2013-12,2020-09,Long-term migrant,Departures,Female,10-14 years,346,0,Final
2013-12,2020-09,Long-term migrant,Departures,Male,10-14 years,407,0,Final
2013-12,2020-09,Long-term migrant,Departures,Female,15-19 years,577,0,Final
2013-12,2020-09,Long-term migrant,Departures,Male,15-19 years,604,0,Final
2013-12,2020-09,Long-term migrant,Departures,Female,20-24 years,848,0,Final
2013-12,2020-09,Long-term migrant,Departures,Male,20-24 years,829,0,Final
2013-12,2020-09,Long-term migrant,Departures,Female,25-29 years,664,0,Final
2013-12,2020-09,Long-term migrant,Departures,Male,25-29 years,744,0,Final
2013-12,2020-09,Long-term migrant,Departures,Female,30-34 years,428,0,Final
2013-12,2020-09,Long-term migrant,Departures,Male,30-34 years,444,0,Final
2013-12,2020-09,Long-term migrant,Departures,Female,35-39 years,339,0,Final
2013-12,2020-09,Long-term migrant,Departures,Male,35-39 years,285,0,Final
2013-12,2020-09,Long-term migrant,Departures,Female,40-44 years,260,0,Final
2013-12,2020-09,Long-term migrant,Departures,Male,40-44 years,220,0,Final
2013-12,2020-09,Long-term migrant,Departures,Female,45-49 years,224,0,Final
2013-12,2020-09,Long-term migrant,Departures,Male,45-49 years,222,0,Final
2013-12,2020-09,Long-term migrant,Departures,Female,5-9 years,319,0,Final
2013-12,2020-09,Long-term migrant,Departures,Male,5-9 years,326,0,Final
2013-12,2020-09,Long-term migrant,Departures,Female,50-54 years,173,0,Final
2013-12,2020-09,Long-term migrant,Departures,Male,50-54 years,139,0,Final
2013-12,2020-09,Long-term migrant,Departures,Female,55-59 years,121,0,Final
2013-12,2020-09,Long-term migrant,Departures,Male,55-59 years,98,0,Final
2013-12,2020-09,Long-term migrant,Departures,Female,60-64 years,77,0,Final
2013-12,2020-09,Long-term migrant,Departures,Male,60-64 years,80,0,Final
2013-12,2020-09,Long-term migrant,Departures,Female,65-69 years,53,0,Final
2013-12,2020-09,Long-term migrant,Departures,Male,65-69 years,63,0,Final
2013-12,2020-09,Long-term migrant,Departures,Female,70-74 years,32,0,Final
2013-12,2020-09,Long-term migrant,Departures,Male,70-74 years,20,0,Final
2013-12,2020-09,Long-term migrant,Departures,Female,75-79 years,28,0,Final
2013-12,2020-09,Long-term migrant,Departures,Male,75-79 years,21,0,Final
2013-12,2020-09,Long-term migrant,Departures,Female,80-84 years,13,0,Final
2013-12,2020-09,Long-term migrant,Departures,Male,80-84 years,7,0,Final
